location,player,player_id,position,shot_aerial_won,shot_first_time,shot_statsbomb_xg,under_pressure,shot_open_goal,shot_follows_dribble,goal,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty,x,y,distance,angle
"[98.3, 40.1]",Bertrand Isidore Traoré,2956.0,Center Forward,0,0,0.05164867,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,98.3,40.1,21.700230413523265,20.88797138275764
"[96.4, 38.7]",Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,0,1,0.0465094,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.4,38.7,23.635777964771957,19.18392212882774
"[96.3, 28.3]",Abdul Rahman Baba,12325.0,Left Back,0,0,0.033304937,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.3,28.3,26.430664009820113,15.523678067370678
"[113.0, 43.4]",Bertrand Isidore Traoré,2956.0,Center Forward,0,1,0.43902954,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,113.0,43.4,7.782030583337487,51.490232724982356
"[98.0, 44.5]",Andros Townsend,3297.0,Left Wing,0,0,0.08442599,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,98.0,44.5,22.45551157288562,19.82276647349361
"[89.1, 38.6]",Jordan Ayew,3450.0,Center Forward,0,1,0.023874225,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,89.1,38.6,30.93169895107607,14.722426158755594
"[112.5, 34.7]",Chris Smalling,10958.0,Right Center Back,0,0,0.07973881,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.5,34.7,9.183681179135084,41.2819396020783
"[115.5, 47.5]",Faustino Marcos Alberto Rojo,3602.0,Left Back,0,0,0.07614128,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.5,47.5,8.74642784226795,30.754394079558608
"[112.7, 37.2]",Marouane Fellaini-Bakkioui,3296.0,Right Center Midfield,1,0,0.09494225,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.7,37.2,7.818567643756747,52.30408422628515
"[113.1, 33.2]",Faustino Marcos Alberto Rojo,3602.0,Left Back,0,1,0.06488803,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,113.1,33.2,9.687620966986685,35.338771262199145
"[109.7, 51.8]",Juan Manuel Mata García,3294.0,Right Midfield,0,0,0.0821064,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,109.7,51.8,15.663013758533186,19.763745932019017
"[96.2, 30.6]",Kieran Richardson,42701.0,Left Wing,0,0,0.028275497,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,96.2,30.6,25.589060162499127,16.59715391986486
"[110.8, 47.1]",Marcus Rashford,3318.0,Center Forward,0,1,0.21557319,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,110.8,47.1,11.62110149684616,31.725502233811785
"[95.0, 27.0]",Wayne Mark Rooney,3538.0,Left Center Midfield,0,0,0.024919877,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.0,27.0,28.178005607210743,14.416825777912468
"[84.8, 32.2]",Memphis Depay,2988.0,Left Midfield,0,0,0.008094286,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,84.8,32.2,36.05384861564713,12.371078426382047
"[107.3, 31.2]",Jordan Ayew,3450.0,Center Forward,0,0,0.09624084,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.3,31.2,15.45088994200658,24.520464550282494
"[108.4, 33.3]",Marcus Rashford,3318.0,Center Forward,0,1,0.28467768,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.4,33.3,13.395894893585867,29.58607860597615
"[98.6, 25.3]",Memphis Depay,2988.0,Left Midfield,0,0,0.022710025,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.6,25.3,25.962472917655596,14.582942329484077
"[115.9, 29.1]",Juan Manuel Mata García,3294.0,Right Midfield,0,1,0.063020356,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,115.9,29.1,11.645600027478185,15.333715910375581
"[88.0, 39.0]",Memphis Depay,2988.0,Left Midfield,0,0,0.024381848,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,88.0,39.0,32.01562118716424,14.236484193375436
"[118.0, 29.7]",Juan Manuel Mata García,3294.0,Right Midfield,0,1,0.01734269,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,118.0,29.7,10.49237818609299,9.650826951915736
"[101.1, 42.9]",Leandro Bacuna,9533.0,Right Defensive Midfield,0,0,0.05699446,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,101.1,42.9,19.121192431435865,23.387012117025467
"[109.2, 44.2]",Rudy Gestede,19362.0,Right Wing,0,1,0.06411064,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,109.2,44.2,11.587924749496779,36.14701023151734
"[108.3, 37.1]",Ciaran Clark,3041.0,Left Center Back,0,0,0.03506404,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,108.3,37.1,12.054044964243333,35.90070059546981
"[104.5, 40.3]",Rudy Gestede,19362.0,Right Wing,1,0,0.04257926,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,104.5,40.3,15.50290295396317,28.93085343202699
"[108.2, 30.3]",Memphis Depay,2988.0,Left Midfield,0,1,0.2906161,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,108.2,30.3,15.27514320718467,23.478318421477372
"[107.2, 44.3]",Georginio Wijnaldum,3567.0,Left Attacking Midfield,0,1,0.11552891,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,107.2,44.3,13.502962637880618,31.618263857439967
"[102.7, 30.3]",Rolando Aarons,3391.0,Left Wing Back,0,1,0.0819443,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,102.7,30.3,19.833809518093087,20.139961421921107
"[111.7, 40.3]",Craig Cathcart,3263.0,Right Center Back,1,0,0.07237682,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.7,40.3,8.305419917138444,51.413928735755384
"[105.2, 45.8]",Aleksandar Mitrović,4269.0,Center Forward,1,0,0.05197831,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,105.2,45.8,15.895911424010889,26.57666989657125
"[104.1, 35.2]",Troy Deeney,3454.0,Right Center Forward,0,0,0.077029444,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,104.1,35.2,16.608732642799694,26.082357390037956
"[105.3, 34.4]",Troy Deeney,3454.0,Right Center Forward,0,1,0.06125405,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.3,34.4,15.730543537970966,26.935173803246837
"[115.9, 48.8]",Etienne Capoue,3721.0,Right Center Midfield,0,1,0.25643995,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,115.9,48.8,9.708243919473794,22.741936460394722
"[99.8, 59.1]",Juan Carlos Paredes Reasco,36983.0,Right Back,0,0,0.009516898,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.8,59.1,27.80017985553331,12.052615288241869
"[100.0, 45.4]",Aleksandar Mitrović,4269.0,Center Forward,0,1,0.16398695,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.0,45.4,20.71617725353787,21.16935158382078
"[97.2, 46.2]",José Manuel Jurado Marín,6870.0,Center Attacking Midfield,0,0,0.036568366,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,97.2,46.2,23.627949551325862,18.590757085140527
"[114.7, 47.2]",Odion Jude Ighalo,5458.0,Left Center Forward,0,0,0.7475957,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,114.7,47.2,8.94035793466906,33.5533484012608
"[110.9, 29.4]",Aleksandar Mitrović,4269.0,Center Forward,0,1,0.059857853,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,110.9,29.4,13.970325694127533,22.112793536748022
"[102.1, 52.4]",Troy Deeney,3454.0,Right Center Forward,0,0,0.034258205,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.1,52.4,21.77544488638522,17.35651677253759
"[111.0, 41.1]",Craig Cathcart,3263.0,Right Center Back,0,1,0.3089024,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,111.0,41.1,9.066973034039531,47.39887633023716
"[110.0, 35.9]",Yoan Gouffran,43757.0,Left Wing Back,1,0,0.097004674,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.0,35.9,10.807867504739315,38.43453385443755
"[111.2, 46.2]",Ayoze Pérez Gutiérrez,3076.0,Left Attacking Midfield,0,0,0.11297944,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.2,46.2,10.764757312638311,35.17793505480756
"[111.9, 39.6]",Odion Jude Ighalo,5458.0,Left Center Forward,0,0,0.2855871,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.9,39.6,8.109870529176154,52.473735268686966
"[104.3, 37.2]",Chancel Mbemba Mangulu,3044.0,Left Center Back,1,0,0.023178024,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,104.3,37.2,15.947727110782905,27.789247483602686
"[110.6, 43.9]",Jamaal Lascelles,3081.0,Right Center Back,1,0,0.060335927,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.6,43.9,10.176934705499496,40.654057636622944
"[106.5, 58.5]",Ayoze Pérez Gutiérrez,3076.0,Left Attacking Midfield,0,1,0.01550046,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,106.5,58.5,22.901964981197573,11.990834979039253
"[115.8, 23.6]",Odion Jude Ighalo,5458.0,Left Center Forward,0,0,0.01249703,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,115.8,23.6,16.92926460304759,7.078103876159342
"[98.3, 26.2]",Troy Deeney,3454.0,Right Center Forward,0,0,0.027862836,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.3,26.2,25.716337219751964,15.056674780703464
"[113.1, 29.1]",Etienne Capoue,3721.0,Right Center Midfield,0,0,0.19263147,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,113.1,29.1,12.90038759107648,20.151747034211898
"[109.8, 36.0]",Aleksandar Mitrović,4269.0,Left Center Forward,1,0,0.039079912,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.8,36.0,10.956276739841874,38.10757687751485
"[112.3, 47.6]",Emmanuel Rivière,3165.0,Right Center Forward,0,0,0.054151427,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,112.3,47.6,10.818964830333819,31.366451923698055
"[95.6, 42.0]",Leon Britton,4631.0,Center Defensive Midfield,0,1,0.031077221,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,95.6,42.0,24.481829996958975,18.50092518076431
"[103.8, 53.5]",Bafétimbi Gomis,20521.0,Right Center Forward,0,0,0.028707914,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.8,53.5,21.08767412494797,16.820925743755502
"[91.9, 29.5]",Marko Arnautović,3325.0,Left Wing,0,0,0.021414042,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,91.9,29.5,29.997666575918863,14.26998184153412
"[115.2, 41.3]",Ibrahim Afellay,4891.0,Right Wing,1,0,0.3019929,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.2,41.3,4.972926703662539,77.19186455909782
"[108.4, 49.1]",Àngel Rangel Zaragoza,3973.0,Right Back,0,1,0.068298034,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,108.4,49.1,14.743473132203276,24.742292972658095
"[109.7, 34.9]",José Luis Sanmartín Mato,3265.0,Center Forward,1,0,0.06396358,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.7,34.9,11.493476410555683,35.36457928685423
"[108.0, 54.5]",Ibrahim Afellay,4891.0,Right Wing,0,1,0.0731405,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.0,54.5,18.82153022471871,15.844670930828226
"[90.9, 40.5]",Leroy Fer,4045.0,Left Center Midfield,0,0,0.02896413,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,90.9,40.5,29.10429521565502,15.64884390658593
"[94.1, 48.3]",Bafétimbi Gomis,20521.0,Right Center Forward,0,0,0.028620312,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.1,48.3,27.19742634882941,15.976760483403703
"[89.4, 39.7]",Glenn Whelan,9625.0,Right Defensive Midfield,0,0,0.019304456,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.4,39.7,30.6014705528999,14.893442035721442
"[103.6, 49.7]",Jack Frank Porteous Cork,3462.0,Right Center Midfield,0,0,0.054252923,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,103.6,49.7,19.053870997778912,20.70877335528758
"[109.9, 45.9]",José Luis Sanmartín Mato,3265.0,Center Forward,1,0,0.06315645,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.9,45.9,11.697008164483766,33.77315870237805
"[101.5, 31.6]",Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,0,0,0.09067552,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,101.5,31.6,20.31772625073977,20.454231343455103
"[96.2, 31.5]",Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,0,1,0.03861679,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,96.2,31.5,25.272316870441458,17.002066815199203
"[90.2, 37.4]",Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,0,0,0.026535587,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,90.2,37.4,29.913207785190806,15.177856092098985
"[108.2, 52.4]",Àngel Rangel Zaragoza,3973.0,Right Back,0,0,0.034441132,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,108.2,52.4,17.117242768623687,18.818813657534754
"[98.8, 44.5]",Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,0,0,0.03508593,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.8,44.5,21.672332592501437,20.496926327932382
"[110.9, 27.9]",Alberto Paloschi,6950.0,Right Center Forward,0,1,0.05121658,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,110.9,27.9,15.140013210033864,18.851515238480822
"[101.5, 30.1]",Alberto Paloschi,6950.0,Right Center Forward,0,0,0.049479388,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.5,30.1,20.982373554962745,19.230952370166115
"[95.6, 52.7]",Marko Arnautović,3325.0,Left Wing,0,0,0.046987,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,95.6,52.7,27.507271765844035,14.764694160627846
"[107.8, 36.1]",José Luis Sanmartín Mato,3265.0,Center Forward,0,1,0.09213575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,107.8,36.1,12.808200498118385,33.3943384364961
"[94.5, 47.9]",Ibrahim Afellay,4891.0,Right Wing,0,0,0.02269182,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,94.5,47.9,26.69569253643741,16.321390600675254
"[102.6, 27.2]",Jefferson Antonio Montero Vite,7063.0,Center Defensive Midfield,0,0,0.057989,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.6,27.2,21.600925906080978,17.16703998443131
"[101.4, 29.3]",José Luis Sanmartín Mato,3265.0,Center Forward,0,0,0.03886266,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.4,29.3,21.458098704218877,18.510330333286035
"[98.5, 23.6]",Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,0,1,0.023865895,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,98.5,23.6,27.040894955603818,13.52221162564083
"[105.1, 23.8]",Jonathan Walters,3670.0,Center Forward,0,1,0.028606754,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,105.1,23.8,22.010224896624752,14.276292118044184
"[94.7, 49.0]",Xherdan Shaqiri,3533.0,Right Wing,0,0,0.029596556,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,94.7,49.0,26.853118999475644,16.01641974471429
"[84.2, 53.9]",Simon Francis,3608.0,Right Center Back,0,0,0.0050757583,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,84.2,53.9,38.40377585602749,11.106996677372292
"[113.4, 50.1]",Charlie Daniels,3345.0,Left Back,0,0,0.049838405,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.4,50.1,12.065239326262864,22.170980959744107
"[98.2, 21.1]",Jonathan Walters,3670.0,Center Forward,0,0,0.012995366,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,98.2,21.1,28.852209620755215,12.057609611499212
"[107.7, 35.0]",Mame Biram Diouf,3603.0,Left Wing,0,1,0.06762592,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,107.7,35.0,13.27742444904131,31.545236614177668
"[97.8, 31.7]",Xherdan Shaqiri,3533.0,Right Wing,0,1,0.083241366,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,97.8,31.7,23.7008438668331,18.026735258866257
"[112.7, 41.3]",Joshua King,3346.0,Right Center Forward,0,1,0.27033526,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,112.7,41.3,7.414849964766647,56.27824734084703
"[111.5, 48.8]",Matt Ritchie,3049.0,Right Midfield,0,1,0.08158219,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,111.5,48.8,12.234786471369247,26.959681619456273
"[95.3, 44.1]",Mame Biram Diouf,3603.0,Left Wing,0,1,0.04318488,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.3,44.1,25.037971163814376,17.92417399317907
"[100.8, 44.5]",Ibrahim Afellay,4891.0,Center Attacking Midfield,0,1,0.0969497,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.8,44.5,19.720294115453758,22.38763092897214
"[114.9, 44.6]",José Luis Sanmartín Mato,3265.0,Right Back,1,0,0.12025274,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.9,44.6,6.868041933477107,52.621236542528145
"[102.5, 36.3]",Matt Ritchie,3049.0,Right Midfield,0,1,0.062373105,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,102.5,36.3,17.886866690396058,24.731611656090948
"[113.1, 44.8]",Benik Afobe,3278.0,Left Center Forward,0,1,0.16382256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,113.1,44.8,8.405355435673142,45.28686768696254
"[113.8, 39.3]",Matt Ritchie,3049.0,Right Midfield,0,1,0.42984185,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,113.8,39.3,6.2393909959226015,65.18897542558169
"[92.3, 38.1]",Junior Stanislas,3463.0,Left Midfield,0,0,0.023526458,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.3,38.1,27.765085989422044,16.359538888529762
"[117.3, 31.4]",Junior Stanislas,3463.0,Left Midfield,0,1,0.090036996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,117.3,31.4,9.013878188659975,18.316324190113267
"[92.6, 29.3]",Harry Arter,3304.0,Left Center Midfield,0,1,0.013156018,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,92.6,29.3,29.41513216016546,14.472742607131282
"[99.2, 44.2]",Steve Cook,3341.0,Left Center Back,0,1,0.042535067,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,99.2,44.2,21.219802072592476,20.96498073027656
"[103.2, 49.5]",Jonathan Walters,3670.0,Left Wing,0,1,0.16188751,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.2,49.5,19.299999999999997,20.656903091953122
"[35.4, 56.2]",Xherdan Shaqiri,3533.0,Right Wing,0,0,0.0036501586,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,35.4,56.2,38.930707674020006,10.694379232961293
"[97.4, 42.7]",Riyad Mahrez,3814.0,Right Midfield,0,0,0.064388916,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,97.4,42.7,22.760711763914586,19.80513997698659
"[95.4, 26.7]",Emre Can,3493.0,Left Defensive Midfield,0,0,0.022771848,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.4,26.7,27.96515689210414,14.407843819249013
"[115.5, 40.0]",Shinji Okazaki,3810.0,Right Center Forward,1,0,0.35564327,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.5,40.0,4.5,83.2670786731404
"[97.5, 47.4]",Riyad Mahrez,3814.0,Right Midfield,0,0,0.02587776,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,97.5,47.4,23.68564966387876,18.27679654646857
"[99.1, 23.0]",James Philip Milner,3473.0,Left Wing,0,0,0.025373021,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.1,23.0,26.94086115921316,13.254736370323942
"[93.1, 24.8]",Alberto Moreno Pérez,3515.0,Left Back,0,0,0.016335577,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,93.1,24.8,30.89741089476593,12.912785164612542
"[96.7, 45.1]",Danny Simpson,3270.0,Right Back,0,1,0.02899028,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,96.7,45.1,23.851624682608097,18.630581584389013
"[87.4, 42.2]",Christian Fuchs,3812.0,Left Back,0,0,0.022558311,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,87.4,42.2,32.67414880299102,13.928506187153511
"[112.9, 36.7]",Robert Huth,40123.0,Left Center Back,1,0,0.07461783,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.9,36.7,7.829431652425347,51.426406310374574
"[95.3, 29.6]",Riyad Mahrez,3814.0,Right Midfield,0,0,0.056241043,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,95.3,29.6,26.800186566514796,15.715607716058015
"[112.1, 43.9]",Dejan Lovren,3471.0,Right Center Back,1,0,0.06513115,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.1,43.9,8.810221336606707,45.725224299059235
"[92.4, 54.9]",Riyad Mahrez,3814.0,Right Midfield,0,1,0.018920086,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.4,54.9,31.36510800236466,12.85223652713448
"[110.7, 23.4]",Alberto Moreno Pérez,3515.0,Left Back,0,0,0.017051015,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,110.7,23.4,19.02761151589973,12.133761478990195
"[100.2, 27.0]",Emre Can,3493.0,Left Defensive Midfield,0,0,0.036997546,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.2,27.0,23.686282950264694,16.204967268009582
"[96.2, 39.7]",Emre Can,3493.0,Left Defensive Midfield,0,0,0.02826002,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,96.2,39.7,23.801890681204295,19.077869824542482
"[107.4, 29.4]",Emre Can,3493.0,Left Defensive Midfield,0,1,0.044087347,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.4,29.4,16.465721970202214,21.55938163796991
"[101.4, 53.1]",Shinji Okazaki,3810.0,Right Center Forward,0,0,0.049055018,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.4,53.1,22.75016483456768,16.52396192703403
"[93.7, 36.1]",Lucas Pezzini Leiva,7780.0,Right Defensive Midfield,0,1,0.024545837,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,93.7,36.1,26.587591090582084,16.937082434322583
"[100.6, 49.1]",Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,0,0,0.047356986,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,100.6,49.1,21.42825237857722,19.30046907791702
"[96.9, 59.9]",Jamie Vardy,10960.0,Left Center Forward,0,1,0.014999832,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,96.9,59.9,30.489670381950667,11.43506223602169
"[112.8, 50.8]",Emre Can,3493.0,Left Center Midfield,0,1,0.051646493,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,112.8,50.8,12.97998459167036,20.694281551745053
"[95.7, 51.1]",Shinji Okazaki,3810.0,Right Center Forward,0,0,0.019614836,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.7,51.1,26.71516423307182,15.569420496184708
"[112.2, 34.9]",Jamie Vardy,10960.0,Left Center Forward,0,1,0.44739434,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,112.2,34.9,9.319334740205438,41.37146784456358
"[92.2, 29.6]",Adam David Lallana,4090.0,Right Center Midfield,0,0,0.026199657,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.2,29.6,29.681644159311656,14.418997978347358
"[91.7, 50.0]",Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,0,0,0.0234176,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,91.7,50.0,30.014829668015775,14.351324783794313
"[104.2, 55.3]",Nathaniel Edwin Clyne,4590.0,Right Back,0,0,0.02598127,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.2,55.3,21.99386278033033,15.122464611793463
"[95.6, 50.0]",Riyad Mahrez,3814.0,Right Midfield,0,0,0.029881397,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,95.6,50.0,26.36967955815922,16.03090660842579
"[97.0, 41.8]",James McCarthy,3607.0,Right Center Midfield,0,0,0.03255885,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,97.0,41.8,23.07032726252491,19.61725540108804
"[109.1, 46.9]",Kevin Mirallas,4317.0,Left Wing,0,1,0.08617739,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,109.1,46.9,12.900387591076482,30.101304565599694
"[96.6, 43.9]",Dimitri Payet,3491.0,Left Wing,0,0,0.053273614,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.6,43.9,23.722773868163063,18.89988622943641
"[111.5, 27.7]",Romelu Lukaku Menama,3289.0,Center Forward,0,0,0.05039248,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,111.5,27.7,14.951254127998762,18.141263028799855
